building_type_code,build_age,exclusive_area,floor,dist_to_subway,is_station_area,avg_sale_price,avg_jeonse_deposit,gap_amount,total_tx_count,group_avg_jeonse_rate,jeonse_rate_deviation,risk_label
0,34.0,84.74,9.792207792207792,735.0,0,740550000.0,414036363.6363636,326513636.3636364,64,57.43848833009926,-1.5291825929628544,0
0,16.0,80.33900523560209,6.9109947643979055,334.0,1,1115000000.0,630383888.8888888,484616111.11111116,135,59.242196994596014,-2.705525345368315,0
0,11.0,83.22065384615385,8.953846153846154,510.0,0,1189421052.631579,698272500.0,491148552.6315789,98,57.43848833009926,1.2684345425942212,0
0,41.0,75.5048275862069,6.804597701149425,989.0,0,898208333.3333334,348317500.0,549890833.3333334,148,57.43848833009926,-18.659344664468613,2
0,29.0,74.56396946564885,9.992366412213741,289.0,1,989750000.0,545076285.7142857,444673714.28571427,96,59.242196994596014,-4.170079215936177,0
0,29.0,69.70052173913044,9.626086956521739,580.0,0,837928260.8695652,461674038.46153843,376254222.4080268,98,57.43848833009926,-2.3414042453074018,0
0,28.0,66.15830508474576,11.271186440677965,578.0,0,681444444.4444444,361437500.0,320006944.4444444,50,57.43848833009926,-4.398581269932947,0
0,33.0,84.98,9.395604395604396,936.0,0,808500000.0,434994166.6666667,373505833.3333333,76,57.43848833009926,-3.6358703131955252,0
0,4.0,49.06184834123223,9.464454976303317,455.0,1,624275000.0,408316532.2580645,215958467.7419355,164,59.242196994596014,6.164319726090298,0
0,26.0,67.23385321100918,10.376146788990825,129.0,1,927047619.0476191,494458333.3333333,432589285.7142858,93,59.242196994596014,-5.905310822416027,0
0,27.0,73.75505084745762,8.63728813559322,322.0,1,1271358108.108108,619335337.4233129,652022770.6847951,237,59.242196994596014,-10.527729098140156,1
0,26.0,74.65427135678392,12.346733668341708,685.0,0,1006507142.8571428,528594864.8648649,477912277.9922779,325,57.43848833009926,-4.920742319439277,0
0,12.0,49.990704402515725,8.59119496855346,255.0,1,761583333.3333334,476502686.5671642,285080646.7661692,115,59.242196994596014,3.325176227922526,0
0,23.0,112.30300546448088,11.287795992714026,162.0,1,1841168674.698795,941904031.007752,899264643.6910431,424,59.242196994596014,-8.084253458442696,0
0,6.0,60.52044623655914,10.63978494623656,619.0,0,1046125000.0,618833333.3333334,427291666.6666666,122,57.43848833009926,1.716329051507465,0
0,40.0,79.59517647058823,6.435294117647059,351.0,1,1070842857.1428572,490022921.3483146,580819935.7945426,124,59.242196994596014,-13.481708601765241,1
0,8.0,52.62770833333333,9.395833333333334,144.0,1,651088965.5172414,448676250.0,202412715.51724136,93,59.242196994596014,9.669468501617757,0
0,4.0,25.916411042944784,11.070552147239264,146.0,1,427197368.42105263,307568975.90361446,119628392.51743817,204,59.242196994596014,12.754729634518768,1
0,50.0,119.85210843373494,7.885542168674699,481.0,1,2458371428.571429,624106321.8390805,1834265106.7323484,122,59.242196994596014,-33.85521459699503,2
0,48.0,141.7174603174603,7.761904761904762,424.0,1,2846052631.5789475,785617647.0588236,2060434984.520124,53,59.242196994596014,-31.638433158964673,2
0,39.0,44.12216417910448,5.611940298507463,200.0,1,498264705.88235295,234028313.25301206,264236392.6293409,100,59.242196994596014,-12.273525425016828,1
0,49.0,62.59075187969925,6.323308270676692,346.0,1,1886987567.5675676,467536666.6666667,1419450900.9009008,196,59.242196994596014,-34.46531585863031,2
0,23.0,114.96512,10.56,348.0,1,1536044117.6470587,831443356.6433567,704600761.003702,211,59.242196994596014,-5.1133248423444755,0
0,18.0,84.55545454545455,5.318181818181818,142.0,1,871666666.6666666,443280714.28571427,428385952.38095236,17,59.242196994596014,-8.38781294652172,0
0,29.0,76.7484756097561,11.225609756097562,335.0,1,927177777.7777778,496613750.0,430564027.7777778,117,59.242196994596014,-5.680327641960773,0
0,18.0,84.995,11.25925925925926,621.0,0,941277777.7777778,510347222.2222222,430930555.5555556,45,57.43848833009926,-3.219931994149306,0
0,14.0,13.561583720930233,7.209302325581396,148.0,1,152250000.0,120000000.0,32250000.0,9,59.242196994596014,19.575536995551772,1
0,6.0,72.21809523809524,14.801313628899836,382.0,1,1659982905.9829059,879115745.4545455,780867160.5283604,392,59.242196994596014,-6.2828717939545555,0
0,50.0,104.13942105263158,6.221052631578948,278.0,1,2787380952.3809524,500712765.9574468,2286668186.423506,115,59.242196994596014,-41.27864000287075,2
0,27.0,72.74236686390533,9.798816568047338,141.0,1,917023809.5238096,468143250.0,448880559.52380955,122,59.242196994596014,-8.191913987975212,0
0,43.0,91.3445652173913,7.989130434782608,247.0,1,1264666666.6666667,520839655.17241377,743827011.4942529,73,59.242196994596014,-18.05824956398871,1
0,51.0,105.50821138211383,6.6043360433604335,553.0,0,2773723404.255319,542391176.4705882,2231332227.784731,251,57.43848833009926,-37.883864547552065,2
0,47.0,71.15932038834951,6.097087378640777,273.0,1,863214285.7142857,362522388.0597015,500691897.6545842,81,59.242196994596014,-17.24539572992228,1
0,25.0,74.18590604026846,10.630872483221477,552.0,0,861651515.1515151,440472527.47252744,421178987.6789877,124,57.43848833009926,-6.318920880017821,0
0,27.0,73.66619791666666,11.71875,482.0,1,1103867346.9387755,574884321.6080402,528983025.3307353,297,59.242196994596014,-7.163084119095281,0
0,35.0,82.000522875817,7.764705882352941,333.0,1,956666666.6666666,478533561.6438356,478133105.022831,109,59.242196994596014,-9.221267206041766,0
0,24.0,86.27382352941177,8.519607843137255,567.0,0,1192394736.8421052,646841333.3333334,545553403.5087718,83,57.43848833009926,-3.191240053374692,0
0,6.0,20.703906410256412,13.363247863247864,151.0,1,281757575.75757575,253199680.0,28557895.75757575,158,59.242196994596014,30.622176419041324,2
0,27.0,69.97836734693878,8.571428571428571,798.0,0,685125000.0,406004901.9607843,279120098.0392157,71,57.43848833009926,1.8214864133102324,0
0,33.0,84.6548717948718,7.803418803418803,415.0,1,931620689.6551725,522296153.84615386,409324535.8090186,94,59.242196994596014,-3.1790202483308363,0
0,52.0,121.52033333333333,6.583333333333333,545.0,0,2474166666.6666665,726787878.7878788,1747378787.8787878,84,57.43848833009926,-28.063430918665965,2
0,49.0,76.27435684647303,6.365145228215767,124.0,1,2337187500.0,458330600.0,1878856900.0,166,59.242196994596014,-39.63184908712175,2
0,42.0,55.71529411764706,6.726890756302521,429.0,1,697760000.0,251011029.4117647,446748970.58823526,186,59.242196994596014,-23.268362235973463,2
0,12.0,38.17303546099291,8.539007092198581,244.0,1,677250000.0,424557631.57894737,252692368.42105263,100,59.242196994596014,3.446268354824049,0
0,22.0,70.98012658227849,8.658227848101266,347.0,1,862291666.6666666,472399038.46153843,389892628.2051282,128,59.242196994596014,-4.458061101496611,0
0,28.0,70.58129230769231,11.316923076923077,258.0,1,1022915841.5841584,495883373.4939759,527032468.09018254,267,59.242196994596014,-10.764760891346654,1
0,16.0,117.18412903225807,10.961290322580645,450.0,1,1573068181.8181818,889085600.0,683982581.8181818,119,59.242196994596014,-2.722993931676129,0
0,44.0,52.99166666666667,7.752976190476191,381.0,1,782080357.1428572,313285893.71980673,468794463.42305046,263,59.242196994596014,-19.184178549493836,1
0,48.0,130.27041666666668,7.847222222222222,268.0,1,2468750000.0,771960526.3157895,1696789473.6842105,46,59.242196994596014,-27.97290985269062,2
0,4.0,69.78308430851064,11.664893617021276,583.0,0,1213109589.041096,644971823.2044199,568137765.8366761,254,57.43848833009926,-4.271665725536501,0
0,13.0,14.09978021978022,7.934065934065934,599.0,0,117303125.0,126062500.0,-8759375.0,28,57.43848833009926,50.028810601621444,2
0,29.0,72.02943396226415,12.649056603773586,332.0,1,1018692857.1428572,533895129.8701299,484797727.2727273,210,59.242196994596014,-6.832373353783076,0
0,22.0,84.88849315068494,11.95890410958904,570.0,0,857782608.6956521,529737500.0,328045108.6956521,63,57.43848833009926,4.318126298113022,0
0,43.0,57.016746987951805,7.566265060240964,405.0,1,742761904.7619047,200326923.07692307,542434981.6849816,120,59.242196994596014,-32.27165343378447,2
0,42.0,107.83333333333333,6.466666666666667,378.0,1,1585156250.0,526533333.3333333,1058622916.6666667,145,59.242196994596014,-26.02570282669722,2
0,18.0,97.0031168,8.176,321.0,1,1174111111.1111112,619083116.8831168,555027994.2279943,113,59.242196994596014,-6.514383500245195,0
0,20.0,84.98357142857142,8.392857142857142,282.0,1,1111250000.0,637790322.5806452,473459677.4193548,45,59.242196994596014,-1.8482422066864288,0
0,28.0,73.73693181818182,10.318181818181818,228.0,1,864428571.4285715,507322916.6666667,357105654.7619048,69,59.242196994596014,-0.5533783420316993,0
0,38.0,70.34571428571428,7.660714285714286,394.0,1,763161290.3225807,401130232.5581395,362031057.7644412,117,59.242196994596014,-6.680538319719339,0
0,27.0,64.1940909090909,8.727272727272727,146.0,1,575000000.0,358261538.46153843,216738461.53846157,37,59.242196994596014,3.0641575204541525,0
0,7.0,15.216283185840709,9.389380530973451,323.0,1,157500000.0,156468809.52380952,1031190.4761904776,47,59.242196994596014,40.10307889353702,2
0,34.0,84.7837614678899,8.174311926605505,371.0,1,785693548.3870968,448587719.2982456,337105829.08885115,88,59.242196994596014,-2.147707645774908,0
0,13.0,76.82627586206897,8.258620689655173,552.0,0,815166666.6666666,468076923.0769231,347089743.58974355,38,57.43848833009926,-0.017479569896067915,0
0,50.0,146.23037735849056,6.113207547169812,155.0,1,5050000000.0,977577619.0476191,4072422380.952381,34,59.242196994596014,-39.884224340187714,2
0,40.0,71.52944444444445,7.715277777777778,581.0,0,795107142.8571428,422054705.88235295,373052436.97478986,113,57.43848833009926,-4.35699992015504,0
0,36.0,80.92,7.159722222222222,686.0,0,1032057142.8571428,521775217.3913044,510281925.46583843,104,57.43848833009926,-6.881673622453917,0
0,22.0,78.09890625,7.34375,204.0,1,905615384.6153846,548232558.1395348,357382826.47584975,56,59.242196994596014,1.2948220813740292,0
0,37.0,67.33612903225807,7.111111111111111,332.0,1,810204545.4545455,364010975.6097561,446193569.8447894,208,59.242196994596014,-14.313915901636129,1
0,30.0,72.00214285714286,7.535714285714286,631.0,0,793680000.0,444500000.0,349180000.0,60,57.43848833009926,-1.4335493118551312,0
0,23.0,105.09512658227848,11.816455696202532,365.0,1,1336698113.2075472,715676829.2682927,621021283.9392545,135,59.242196994596014,-5.701549170163084,0
0,9.0,53.131,7.714285714285714,336.0,1,534000000.0,400705208.3333333,133294791.66666669,50,59.242196994596014,15.796231532245429,1
0,10.0,39.96788461538461,7.096153846153846,494.0,1,330000000.0,285132750.0,44867250.0,41,59.242196994596014,27.161666641767624,2
0,12.0,12.62,13.27450980392157,71.0,1,159321590.9090909,160842857.14285713,-1521266.233766228,116,59.242196994596014,41.71264297724073,2
0,24.0,80.14064516129032,6.709677419354839,245.0,1,875000000.0,535608695.65217394,339391304.34782606,27,59.242196994596014,1.970225365652439,0
0,27.0,72.4678125,8.234375,675.0,0,610214285.7142857,369293939.3939394,240920346.32034636,54,57.43848833009926,3.0802422272594043,0
0,30.0,65.60356164383562,10.150684931506849,458.0,1,624833333.3333334,403355227.27272725,221478106.06060612,56,59.242196994596014,5.3118537825809256,0
0,50.0,62.97113636363636,2.5568181818181817,138.0,1,906050000.0,288416545.45454544,617633454.5454545,65,59.242196994596014,-27.409897954306246,2
0,13.0,13.16919540229885,7.287356321839081,445.0,1,157500000.0,115910416.66666667,41589583.33333333,26,59.242196994596014,14.351718349319341,1
0,45.0,64.39304347826086,2.630434782608696,277.0,1,942833333.3333334,166714285.7142857,776119047.6190476,27,59.242196994596014,-41.55993229094189,2
0,21.0,84.88739130434783,7.869565217391305,656.0,0,735000000.0,426800000.0,308200000.0,17,57.43848833009926,0.6295388807850912,0
0,28.0,74.83384615384615,8.948717948717949,306.0,1,871388888.8888888,480657894.7368421,390730994.15204674,28,59.242196994596014,-4.0822218255609,0
0,21.0,37.7983125,8.48125,51.0,1,449615384.61538464,369887692.3076923,79727692.30769235,91,59.242196994596014,23.025382132863342,2
0,26.0,69.4952808988764,11.112359550561798,558.0,0,697266666.6666666,439418367.3469388,257848299.31972784,64,57.43848833009926,5.58164275512955,0
0,43.0,61.73041666666666,7.819444444444445,373.0,1,935451282.051282,261916666.66666666,673534615.3846154,111,59.242196994596014,-31.243233104960954,2
0,52.0,123.10038461538461,6.8,519.0,0,2611136363.6363635,741216216.2162162,1869920147.4201474,96,57.43848833009926,-29.051758837964595,2
0,18.0,85.55885245901639,8.532786885245901,293.0,1,823612903.2258065,512242187.5,311370715.7258065,95,59.242196994596014,2.9523346225902642,0
0,25.0,84.38,8.05,323.0,1,1454617647.0588236,733363793.1034483,721253853.9553753,92,59.242196994596014,-8.825938496269707,0
0,32.0,73.1676923076923,6.794871794871795,301.0,1,714750000.0,388333333.3333333,326416666.6666667,35,59.242196994596014,-4.9108457062667625,0
0,19.0,80.43,4.142857142857143,510.0,0,616666666.6666666,485000000.0,131666666.66666663,7,57.43848833009926,21.2101603185494,1
0,12.0,69.06,4.0,450.0,1,715000000.0,414262500.0,300737500.0,6,59.242196994596014,-1.3033858057848278,0
0,18.0,62.92551724137931,6.474137931034483,528.0,0,904920000.0,500835294.11764705,404084705.88235295,76,57.43848833009926,-2.0926794058134632,0
0,9.0,14.03,7.513513513513513,464.0,1,132666666.66666667,144744705.88235295,-12078039.215686277,26,59.242196994596014,49.86185266546903,2
0,49.0,107.63172413793103,5.586206896551724,597.0,0,2296666666.6666665,673140625.0,1623526041.6666665,41,57.43848833009926,-28.129027154482426,2
0,26.0,80.6831884057971,9.826086956521738,79.0,1,953047619.0476191,535653846.15384614,417393772.89377296,60,59.242196994596014,-3.0378861660221688,0
0,28.0,72.46870588235294,9.223529411764705,481.0,1,733134615.3846154,426386274.5098039,306748340.87481153,77,59.242196994596014,-1.0828541451093514,0
0,28.0,70.96833333333333,9.152777777777779,210.0,1,909312500.0,457498478.26086956,451814021.73913044,62,59.242196994596014,-8.929628074574623,0
0,25.0,64.46142857142857,2.9047619047619047,186.0,1,725000000.0,279156250.0,445843750.0,21,59.242196994596014,-20.737886649768427,2
0,14.0,13.462131147540983,5.540983606557377,88.0,1,117333333.33333333,114800000.0,2533333.3333333284,18,59.242196994596014,38.59871209631308,2
0,21.0,84.93,9.074074074074074,287.0,1,1140000000.0,623202608.6956521,516797391.3043479,24,59.242196994596014,-4.57530149497741,0
0,28.0,65.16736842105263,9.144736842105264,268.0,1,749478260.8695652,443860526.31578946,305617734.5537758,61,59.242196994596014,-0.019595154108969837,0
0,14.0,17.12090909090909,10.030303030303031,704.0,0,142500000.0,128325000.0,14175000.0,6,57.43848833009926,32.61414324884811,2
0,29.0,49.58581632653061,10.377551020408163,374.0,1,490882352.9411765,310475609.75609756,180406743.18507892,58,59.242196994596014,4.0062795285155275,0
0,35.0,84.5071875,6.65625,250.0,1,749380952.3809524,405321428.5714286,344059523.80952376,49,59.242196994596014,-5.154696200289592,0
0,12.0,13.53,7.491525423728814,267.0,1,100966666.66666667,102928571.42857143,-1961904.7619047612,22,59.242196994596014,42.700924261829954,2
0,8.0,32.45384615384615,13.48076923076923,450.0,1,449333333.3333333,343065714.28571427,106267619.04761904,44,59.242196994596014,17.10773941913861,1
0,13.0,81.74454545454546,9.787878787878787,547.0,0,770875000.0,438061111.1111111,332813888.8888889,26,57.43848833009926,-0.6120104820550054,0
0,7.0,25.850434782608694,7.739130434782608,371.0,1,315625000.0,274572727.27272725,41052272.72727275,15,59.242196994596014,27.751142339337363,2
0,31.0,69.22483333333334,13.166666666666666,731.0,0,646560606.060606,399969230.7692308,246591375.29137522,98,57.43848833009926,4.422569553736494,0
0,13.0,83.822,10.5,522.0,0,760000000.0,564236842.1052631,195763157.8947369,22,57.43848833009926,16.803201420593254,1
0,20.0,84.69,5.625,274.0,1,750000000.0,501428571.4285714,248571428.5714286,15,59.242196994596014,7.614945862546833,0
0,41.0,66.95967479674796,6.691056910569106,569.0,0,777088235.2941177,375776315.78947365,401311919.50464404,93,57.43848833009926,-9.081519491515927,1
0,14.0,12.1268,15.38,479.0,1,114660000.0,122716666.66666667,-8056666.666666672,11,59.242196994596014,47.7843743176896,2
0,23.0,39.42,3.0,483.0,1,215000000.0,208125000.0,6875000.0,5,59.242196994596014,37.56012858679934,2
0,40.0,76.44406779661017,6.4576271186440675,364.0,1,980304347.826087,327437500.0,652866847.826087,39,59.242196994596014,-25.840580371541947,2
0,19.0,88.042,14.44,111.0,1,825500000.0,556173529.4117647,269326470.58823526,40,59.242196994596014,8.131943455042347,0
0,15.0,75.8,6.0,591.0,0,497500000.0,317500000.0,180000000.0,6,57.43848833009926,6.3806071472876695,0
0,28.0,72.99666666666667,8.895833333333334,591.0,0,571714285.7142857,377800000.0,193914285.71428573,37,57.43848833009926,8.643470690390501,0
0,26.0,50.74915254237288,9.271186440677965,737.0,0,569545454.5454545,241127666.66666666,328417787.8787879,41,57.43848833009926,-15.101627462847333,1
0,21.0,77.82,7.24,626.0,0,659750000.0,485940000.0,173810000.0,23,57.43848833009926,16.216684083693835,1
0,15.0,74.97247422680412,9.793814432989691,546.0,0,953916666.6666666,516100175.4385965,437816491.22807014,81,57.43848833009926,-3.3352114430270348,0
0,55.0,66.94,7.435483870967742,616.0,0,1068333333.3333334,344638888.8888889,723694444.4444444,45,57.43848833009926,-25.178997950484074,2
0,14.0,12.1,9.206106870229007,493.0,1,122217391.30434783,133181818.18181819,-10964426.87747036,34,59.242196994596014,49.72905231816877,2
0,18.0,84.995,7.681818181818182,483.0,1,893750000.0,503266666.6666667,390483333.3333333,19,59.242196994596014,-2.9326398850389097,0
0,5.0,60.90866043613707,13.688473520249222,233.0,1,992084745.7627119,593791139.2405063,398293606.5222056,217,59.242196994596014,0.6106675693078785,0
0,26.0,79.71078947368422,11.956140350877194,671.0,0,825625000.0,459343283.58208954,366281716.41791046,91,57.43848833009926,-1.802662915160326,0
0,20.0,84.60470588235295,6.882352941176471,53.0,1,745000000.0,405562500.0,339437500.0,13,59.242196994596014,-4.804277531508767,0
0,28.0,72.2045283018868,11.70754716981132,446.0,1,802853658.5365853,465304347.82608694,337549310.7104984,87,59.242196994596014,-1.2858879115399446,0
0,29.0,64.87363636363636,8.645454545454545,469.0,1,758235294.117647,423258928.5714286,334976365.54621845,90,59.242196994596014,-3.420616034826537,0
0,28.0,59.94,9.925925925925926,539.0,0,585000000.0,335200000.0,249800000.0,16,57.43848833009926,-0.1393430309539596,0
0,22.0,84.9523076923077,5.076923076923077,254.0,1,1075000000.0,612500000.0,462500000.0,6,59.242196994596014,-2.2654528085495045,0
0,35.0,84.98,8.125,536.0,0,812718750.0,467535714.28571427,345183035.71428573,30,57.43848833009926,0.08888067494882534,0
0,27.0,68.42576923076923,8.26923076923077,583.0,0,660000000.0,369463571.4285714,290536428.5714286,41,57.43848833009926,-1.4591593257702584,0
0,7.0,78.14605824175824,9.388278388278389,413.0,1,2272742690.0584793,931135069.6864111,1341607620.3720682,745,56.900499362686595,-15.930834219359156,1
0,23.0,92.76035476190476,10.773809523809524,504.0,0,1217268907.5630252,636410102.5641025,580858804.9989227,314,55.864236681353304,-3.582436118633197,0
0,14.0,87.41262064156206,8.813110181311018,813.0,0,1637792000.0,695794837.7581121,941997162.2418879,464,55.864236681353304,-13.380524600813644,1
0,5.0,74.0206340229885,6.87816091954023,701.0,0,1806756944.4444444,864485829.9595141,942271114.4849303,319,55.864236681353304,-8.016858392995161,1
0,10.0,76.74625087108014,12.797909407665506,122.0,1,1653982456.1403508,738265592.1052631,915716864.0350877,209,56.900499362686595,-12.26486315237019,1
0,23.0,74.33745384615385,7.026923076923077,454.0,1,970442307.6923077,529669291.3385827,440773016.353725,205,56.900499362686595,-2.3203056571869283,0
0,32.0,79.77089201877935,13.004694835680752,399.0,1,1001000000.0,502093750.0,498906250.0,167,56.900499362686595,-6.741283578470814,0
0,33.0,79.1471870794078,9.84522207267833,225.0,1,1344722543.352601,583030489.1304348,761692054.2221663,541,56.900499362686595,-13.543563613186201,1
0,24.0,84.72436781609196,6.810344827586207,260.0,1,1077000000.0,631280120.4819278,445719879.51807225,131,56.900499362686595,1.7141822048090134,0
0,36.0,86.22475609756097,8.116724738675957,250.0,1,1292831775.7009346,530526687.1165644,762305088.5843703,433,56.900499362686595,-15.864480826637795,1
0,31.0,77.85740157480315,11.10236220472441,251.0,1,923923076.9230769,547301617.6470588,376621459.276018,94,56.900499362686595,2.336208899837466,0
0,23.0,80.42360847457627,9.440677966101696,495.0,1,731111111.1111112,420161764.7058824,310949346.4052288,43,56.900499362686595,0.5684350195769383,0
0,4.0,84.96842173913043,16.53913043478261,357.0,1,1056458333.3333334,626703529.4117647,429754803.92156863,194,56.900499362686595,2.4206787318996987,0
0,15.0,14.2936,6.745454545454545,70.0,1,119833333.33333333,106750000.0,13083333.333333328,9,56.900499362686595,32.181559051777946,2
0,21.0,60.430170731707314,9.085365853658537,145.0,1,847500000.0,495895348.8372093,351604651.1627907,53,56.900499362686595,1.6122261638277777,0
0,20.0,60.48421739130435,5.673913043478261,374.0,1,719818181.8181819,486672413.79310346,233145768.02507842,40,56.900499362686595,10.709964791444968,0
0,1.0,69.2174171539961,8.668615984405458,701.0,0,2080000000.0,688313158.9147286,1391686841.0852714,519,55.864236681353304,-22.772257887375964,2
0,5.0,65.98412998171847,19.244972577696526,234.0,1,1252370967.7419355,709360431.6546763,543010536.0872592,433,56.900499362686595,-0.25910077344305193,0
0,29.0,55.038901734104044,6.028901734104046,828.0,0,746379310.3448275,335245604.3956044,411133705.94922316,120,55.864236681353304,-10.94798568817923,1
0,27.0,74.716,13.76842105263158,321.0,1,912266666.6666666,496053214.28571427,416213452.38095236,71,56.900499362686595,-2.5245989367459813,0
0,17.0,78.89421686746988,6.979919678714859,633.0,0,919310344.8275862,541840875.9124087,377469468.91517746,195,55.864236681353304,3.0756935566806476,0
0,33.0,72.95847246891653,7.813499111900533,687.0,0,1084639534.8837209,485863036.30363035,598776498.5800905,432,55.864236681353304,-11.069351313679753,1
0,33.0,46.266,7.283333333333333,404.0,1,506526315.78947365,291769230.7692308,214757085.02024287,45,56.900499362686595,0.701489255511504,0
0,21.0,84.69694915254237,9.745762711864407,289.0,1,961578947.3684211,557783333.3333334,403795614.0350877,49,56.900499362686595,1.1065249029583626,0
0,28.0,108.36530303030302,25.71212121212121,189.0,1,1001058823.5294118,619981481.4814814,381077342.04793036,44,56.900499362686595,5.0320731204793745,0
0,15.0,83.95025253623189,13.659420289855072,88.0,1,1635779661.0169492,796721041.6666666,839058619.3502825,203,56.900499362686595,-8.194609403683657,1
0,20.0,84.86,5.3,541.0,0,810833333.3333334,586208333.3333334,224625000.0,18,55.864236681353304,16.432782845882045,1
0,35.0,66.96564935064936,7.9480519480519485,399.0,1,773227272.7272727,383496276.59574467,389730996.1315281,127,56.900499362686595,-7.303661521840191,1
0,39.0,60.03,5.377450980392157,239.0,1,815015625.0,370307844.82758623,444707780.17241377,148,56.900499362686595,-11.464825067781362,1
0,23.0,72.87996076923076,8.053846153846154,733.0,0,936410714.2857143,445010789.4736842,491399924.8120301,104,55.864236681353304,-8.341201897077639,1
0,16.0,98.16208791208791,11.054945054945055,269.0,1,1277250000.0,739642857.1428572,537607142.8571428,69,56.900499362686595,1.008512744798793,0
0,30.0,163.31333333333333,21.363636363636363,243.0,1,1315714285.7142856,858095238.0952381,457619047.6190475,28,56.900499362686595,8.318465530545403,0
0,30.0,84.57,9.881548974943053,528.0,0,939685779.8165138,525874661.65413535,413811118.16237843,375,55.864236681353304,0.09858333246231155,0
0,25.0,66.31454545454545,7.909090909090909,722.0,0,679357142.8571428,416670731.70731705,262686411.14982575,55,55.864236681353304,5.46885388643598,0
0,23.0,57.635,3.25,234.0,1,427500000.0,243333333.33333334,184166666.66666666,8,56.900499362686595,0.019578610022954024,0
0,23.0,84.32,10.656903765690377,265.0,1,1402891304.347826,690411403.5087719,712479900.8390541,160,56.900499362686595,-7.68703561328163,1
0,23.0,149.96056603773584,25.18867924528302,170.0,1,1627777777.7777777,869793103.4482758,757984674.3295019,38,56.900499362686595,-3.466110754942683,0
0,26.0,81.19703056768559,10.096069868995633,325.0,1,1316090909.090909,575331250.0,740759659.090909,161,56.900499362686595,-13.185339108490275,1
0,4.0,75.98917647058823,7.029411764705882,668.0,0,1700000000.0,835164705.882353,864835294.117647,86,55.864236681353304,-6.736901041214892,1
0,29.0,51.91899371069182,9.418238993710691,508.0,0,853643939.3939394,347448421.05263156,506195518.3413078,161,55.864236681353304,-15.162439946369261,1
0,23.0,79.43609022556392,9.729323308270677,461.0,1,921904761.9047619,492680307.6923077,429224454.2124542,86,56.900499362686595,-3.4589370613515626,0
0,29.0,88.65651315789474,9.493421052631579,552.0,0,1050904761.9047619,522077464.7887324,528827297.1160295,134,55.864236681353304,-6.185380545763202,1
0,24.0,76.85551929824561,8.263157894736842,989.0,0,720846153.8461539,452425925.9259259,268420227.92022794,40,55.864236681353304,6.898937334621905,0
0,16.0,75.15331481481482,7.0246913580246915,467.0,1,1308000000.0,594656626.5060241,713343373.4939759,112,56.900499362686595,-11.437454522776498,1
0,22.0,81.93171875,10.411458333333334,457.0,1,1164200000.0,590790909.0909091,573409090.9090909,150,56.900499362686595,-6.1539859551183795,0
0,28.0,59.093939393939394,6.03030303030303,493.0,1,768636363.6363636,447371621.6216216,321264742.014742,48,56.900499362686595,1.3027867146385148,0
0,22.0,88.0530612244898,7.775510204081633,622.0,0,1151387096.7741935,602361842.1052631,549025254.6689304,69,55.864236681353304,-3.5480483383640475,0
0,31.0,71.22166666666666,9.137254901960784,653.0,0,755952380.9523809,408232758.62068963,347719622.33169127,79,55.864236681353304,-1.8617930212935647,0
0,25.0,69.60275862068966,10.827586206896552,417.0,1,799785714.2857143,441217391.3043478,358568322.98136646,37,56.900499362686595,-1.7335485878284231,0
0,29.0,62.433,4.3,692.0,0,860000000.0,392857142.85714287,467142857.14285713,8,55.864236681353304,-10.183173558429715,1
0,13.0,84.907197799511,6.689486552567237,920.0,0,1574309473.6842105,848457037.037037,725852436.6471735,303,55.864236681353304,-1.9703199375588554,0
0,34.0,84.73,6.361111111111111,189.0,1,908000000.0,433669811.3207547,474330188.6792453,64,56.900499362686595,-9.13950692648013,1
0,27.0,76.49463414634147,6.821138211382114,75.0,1,1049461538.4615384,552699166.6666666,496762371.7948718,86,56.900499362686595,-4.235475785272044,0
0,33.0,73.29884267631103,6.450271247739602,376.0,1,932688679.245283,409598388.0597015,523090291.1855815,441,56.900499362686595,-12.984625054965605,1
0,29.0,62.27018181818182,7.127272727272727,298.0,1,740166666.6666666,404038461.53846157,336128205.12820506,44,56.900499362686595,-2.313001744340056,0
0,48.0,59.520227272727276,3.3636363636363638,363.0,1,524166666.6666667,236687500.0,287479166.6666667,38,56.900499362686595,-11.745491413561005,1
0,54.0,46.861891891891894,4.648648648648648,104.0,1,140000000.0,100454545.45454545,39545454.54545455,14,56.900499362686595,14.852747390560161,1
0,19.0,76.63578947368421,8.696356275303645,431.0,1,1248037878.7878788,618079230.7692307,629958648.018648,183,56.900499362686595,-7.376423108725248,1
0,29.0,72.66168831168831,9.38961038961039,507.0,0,905452380.9523809,494440540.5405405,411011840.4118404,116,55.864236681353304,-1.2572191349999855,0
0,23.0,131.637,8.411764705882353,428.0,1,1480000000.0,876500000.0,603500000.0,24,56.900499362686595,2.32247361028638,0
0,50.0,85.204,3.7666666666666666,201.0,1,1640000000.0,295300000.0,1344700000.0,22,56.900499362686595,-38.894401801710984,2
0,29.0,72.14521739130434,7.5,673.0,0,652153846.1538461,404261111.1111111,247892735.04273504,31,55.864236681353304,6.1243743642287285,0
0,31.0,67.28058823529412,4.117647058823529,741.0,0,620142857.1428572,364666666.6666667,255476190.4761905,16,55.864236681353304,2.9394183904427393,0
0,27.0,69.99678160919541,10.367816091954023,549.0,0,869125000.0,482396226.4150943,386728773.5849057,65,55.864236681353304,-0.36057191332864136,0
